BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Bugs
19,22,18,10,3,6,19,15.64,64.91,65882.72,0.34,203,0.02,3660.15,68,135,11,21,41,1
6,2,0,5,1,1,18,26.73,9.21,2266.4,0.08,53,0.11,125.91,17,36,12,13,20,1
21,13,15,11,8,1,66,44.4,36.47,59060.03,0.54,321,0.03,3281.11,99,222,19,14,79,1
5,0,2,4,1,1,19,22.54,9.78,2155.2,0.07,51,0.1,119.73,16,35,9,11,19,0
9,6,2,5,3,4,28,27.03,17.77,8533.56,0.16,101,0.06,474.09,33,68,13,14,34,1
11,9,9,6,6,1,31,39.1,16,10008.97,0.21,121,0.06,556.05,40,81,20,16,40,1
23,13,11,12,2,3,41,60.51,22.95,31869.45,0.46,250,0.04,1770.53,81,169,30,17,54,1
15,14,14,8,4,1,33,67.61,22.34,33751.49,0.5,265,0.04,1875.08,92,173,35,17,47,1
5,2,2,3,1,1,18,20.53,12.14,3027.64,0.08,61,0.08,168.2,17,44,7,10,20,1
9,6,12,5,2,1,32,16.9,44.55,33544.41,0.25,152,0.02,1863.58,49,103,11,20,38,1
13,3,7,7,2,1,33,13.97,46.44,30142.12,0.22,135,0.02,1674.56,44,91,9,19,36,1
1,0,0,1,1,1,6,22.42,4,358.77,0.03,27,0.25,19.93,8,19,5,5,6,0
15,7,11,8,4,1,51,28.26,46.75,61762.26,0.44,245,0.02,3431.24,85,160,20,22,58,1
3,1,4,2,1,1,41,34.23,32.5,36155.52,0.37,229,0.03,2008.64,80,149,16,13,42,0
9,2,0,5,1,5,8,18.06,8.94,1442.7,0.05,38,0.11,80.15,13,25,8,11,10,1
15,10,9,8,4,3,60,57.8,36.88,78609.33,0.71,358,0.03,4367.19,144,214,41,21,70,1
9,5,8,5,2,1,25,20.05,21.25,9053.79,0.14,86,0.05,502.99,35,51,14,17,30,1
1,0,4,1,1,1,8,36.53,4.36,695.61,0.05,39,0.23,38.65,16,23,11,6,8,0
7,8,6,4,2,1,19,31.79,15.24,7382.54,0.16,93,0.07,410.14,40,53,21,16,27,1
3,3,1,2,1,1,9,13.83,7,677.56,0.03,27,0.14,37.64,10,17,5,7,12,1
7,3,6,4,2,3,19,16.85,18.91,6024.01,0.11,67,0.05,334.67,26,41,11,16,22,1
3,0,0,2,1,1,13,12.62,8.8,976.92,0.04,30,0.11,54.27,11,19,5,8,13,0
1,1,0,1,1,1,3,11.58,2.67,82.35,0.01,11,0.38,4.57,4,7,3,4,4,1
1,1,0,1,1,1,3,16.5,2,66,0.01,11,0.5,3.67,4,7,4,4,4,1
1,1,0,1,1,1,3,11.58,2.67,82.35,0.01,11,0.38,4.57,4,7,3,4,4,1
3,0,0,2,1,1,13,12.62,8.8,976.92,0.04,30,0.11,54.27,11,19,5,8,13,0
5,3,5,3,2,1,40,29,28.53,23605.34,0.28,174,0.04,1311.41,83,91,16,11,43,1
1,0,0,1,1,1,8,34.88,2,139.52,0.02,21,0.5,7.75,6,15,6,4,8,0
7,15,8,4,1,1,10,25.55,25.31,16365.59,0.22,136,0.04,909.2,47,89,13,14,25,1
3,0,0,2,1,1,7,12.33,7.2,639.44,0.03,24,0.14,35.52,9,15,5,8,7,0
1,0,0,1,1,1,6,21.49,6.6,936.12,0.05,41,0.15,52.01,11,30,5,6,6,0
3,0,0,2,1,1,7,12.33,7.2,639.44,0.03,24,0.14,35.52,9,15,5,8,7,0
3,0,0,2,1,1,7,12.33,7.2,639.44,0.03,24,0.14,35.52,9,15,5,8,7,0
3,0,0,2,1,1,7,12.33,7.2,639.44,0.03,24,0.14,35.52,9,15,5,8,7,0
3,0,0,2,2,1,6,11.62,3,104.61,0.01,11,0.33,5.81,3,8,3,6,6,0
1,0,0,1,1,1,9,28.28,5.25,779.42,0.05,38,0.19,43.3,12,26,8,7,9,0
1,0,0,1,1,1,4,16.5,2,66,0.01,11,0.5,3.67,4,7,4,4,4,0
7,5,9,4,4,1,28,81.88,7.97,5199.37,0.22,121,0.13,288.85,51,70,32,10,33,1
3,0,11,2,2,1,31,53.71,11.17,6703.96,0.2,112,0.09,372.44,54,58,29,12,31,1
15,9,5,8,6,4,73,76.97,31.91,78348.5,0.82,398,0.03,4352.69,178,220,53,19,82,1
21,15,10,11,2,1,53,30.35,65.33,129533.9,0.66,355,0.02,7196.33,168,187,27,21,68,1
5,2,13,3,3,1,51,104.59,33.49,117276.02,1.17,545,0.03,6515.33,253,292,68,18,53,1
1,0,3,1,1,1,6,19.93,3,179.38,0.02,18,0.33,9.97,6,12,5,5,6,0
3,0,0,2,1,1,8,10.38,9.9,1017.71,0.03,27,0.1,56.54,11,16,5,9,8,0
3,0,1,2,2,1,7,9.04,6.13,339.02,0.02,16,0.16,18.83,7,9,4,7,7,0
3,3,10,2,2,1,21,23.75,19.5,9030.08,0.15,101,0.05,501.67,39,62,12,12,24,1
1,0,5,1,1,1,10,19.88,11.11,2454.36,0.07,52,0.09,136.35,20,32,9,10,10,0
1,0,0,1,1,1,6,11.29,9,914.21,0.03,26,0.11,50.79,9,17,5,10,6,0
31,25,22,16,4,4,64,40.24,43.62,76555.91,0.59,316,0.02,4253.11,108,208,26,21,89,1
1,1,1,1,1,1,4,15.5,7.5,872.01,0.04,35,0.13,48.44,10,25,4,6,5,1
3,0,0,2,1,1,6,13.31,6.75,606.54,0.03,23,0.15,33.7,9,14,6,9,6,0
18,18,7,10,8,1,44,41.18,29.46,35752.82,0.4,215,0.03,1986.27,75,140,28,22,62,1
1,0,4,1,1,1,17,21.63,16,5537.66,0.12,83,0.06,307.65,40,43,10,8,17,0
13,40,9,7,4,5,27,35.15,40.38,57328.2,0.47,257,0.02,3184.9,105,152,26,20,67,1
3,10,5,2,2,1,20,30.43,17.19,8989.71,0.17,110,0.06,499.43,50,60,16,11,30,1
3,1,4,2,1,1,20,22.1,19.17,8119.88,0.14,95,0.05,451.1,46,49,12,10,21,0
3,0,4,2,1,1,21,22.1,19.17,8119.88,0.14,95,0.05,451.1,46,49,12,10,21,0
1,1,3,1,1,1,15,19.12,16.89,5453.58,0.11,79,0.06,302.98,38,41,9,8,16,0
7,25,8,4,3,1,20,41.64,16.78,11718.04,0.23,141,0.06,651,61,80,20,11,45,1
9,9,8,5,3,3,38,27.67,39.26,42651.03,0.36,207,0.03,2369.5,97,110,21,17,47,1
11,3,10,6,6,1,35,34.2,29.65,30059.84,0.34,201,0.03,1669.99,63,138,17,16,38,1
21,38,12,11,9,1,51,63.24,30.76,59840.57,0.65,328,0.03,3324.48,136,192,42,19,89,1
5,4,10,3,2,1,18,39.64,11,4795.88,0.15,85,0.09,266.44,33,52,21,14,22,1
15,4,9,8,4,1,41,25.3,43.81,48552.55,0.37,203,0.02,2697.36,80,123,21,23,45,1
29,45,18,15,5,3,65,59.92,43.25,112076.69,0.86,420,0.02,6226.48,173,247,48,24,110,0
5,0,6,3,2,1,17,30.55,13.33,5430.29,0.14,83,0.08,301.68,40,43,18,12,17,0
5,3,6,3,3,1,22,30.3,16.5,8249.42,0.17,104,0.06,458.3,44,60,16,12,25,1
5,1,9,3,2,1,37,43.31,28.5,35176.89,0.41,221,0.04,1954.27,95,126,30,18,38,1
1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,2,0,2,0,0
3,0,0,2,1,1,5,7.92,6,285.29,0.02,15,0.17,15.85,6,9,3,6,5,0
5,0,0,3,1,1,5,9.6,9.17,806.67,0.03,22,0.11,44.81,11,11,6,10,5,0
3,0,6,2,1,1,5,8.81,10.8,1027.99,0.03,25,0.09,57.11,12,13,5,9,5,0
1,0,0,1,1,1,2,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,0,6,1,1,1,7,24.37,5,609.18,0.04,32,0.2,33.84,10,22,7,7,7,0
17,11,2,9,2,7,33,21.71,36.56,29017.62,0.26,156,0.03,1612.09,65,91,16,18,44,1
3,1,1,2,2,1,15,23.33,6,840,0.05,35,0.17,46.67,12,23,8,8,16,1
1,3,5,1,1,1,7,33.33,5.4,972,0.06,45,0.19,54,18,27,10,6,10,1
13,3,12,7,4,1,39,22.53,28.41,18190.55,0.21,122,0.04,1010.59,46,76,17,21,42,1
1,0,2,1,1,1,4,11.63,2,46.53,0.01,9,0.5,2.58,2,7,2,4,4,0
1,1,4,1,1,1,5,22.5,2,90,0.02,15,0.5,5,4,11,4,4,6,1
3,0,2,2,2,1,11,15.45,11,1869.09,0.06,40,0.09,103.84,16,24,8,11,11,0
5,1,2,3,3,1,16,14.41,16.5,3922.15,0.08,55,0.06,217.9,22,33,8,12,17,0
3,3,2,2,2,1,10,16.6,14.06,3280.34,0.08,54,0.07,182.24,23,31,9,11,13,1
1,0,3,1,1,1,10,22.45,4.29,412.33,0.03,26,0.23,22.91,10,16,7,6,10,0
1,0,2,1,1,1,10,22.45,4.29,412.33,0.03,26,0.23,22.91,10,16,7,6,10,0
1,3,9,1,1,1,10,45.63,4.38,873.48,0.07,47,0.23,48.53,15,32,12,7,13,1
3,0,6,2,2,1,19,41.39,9.75,3934.63,0.13,80,0.1,218.59,39,41,22,11,19,0
1,1,1,1,1,1,8,16.8,6.67,746.67,0.04,28,0.15,41.48,8,20,6,10,9,0
7,10,30,4,4,1,31,90.42,23.23,48777.92,0.7,392,0.04,2709.88,144,248,31,10,41,1
3,0,0,2,2,1,49,29.78,92.08,252543.19,0.91,615,0.01,14030.18,221,394,12,10,49,0
3,16,3,2,2,1,7,102.56,11,12409.79,0.38,202,0.09,689.43,74,128,37,11,23,1
3,1,23,2,2,1,33,73.68,23.6,41036.32,0.58,339,0.04,2279.8,118,221,25,10,34,1
5,0,4,3,1,1,23,28.18,21.82,13416.53,0.2,140,0.05,745.36,48,92,11,10,23,0
3,4,2,2,2,1,14,34,8.25,2314.44,0.09,59,0.12,128.58,24,35,16,11,18,0
5,0,0,3,3,1,22,20.79,38.4,30652.35,0.27,179,0.03,1702.91,64,115,10,12,22,0
5,5,25,3,3,1,30,51.95,30.8,49286.33,0.53,323,0.03,2738.13,112,211,20,11,35,1
5,9,1,3,1,1,8,27.73,19.25,10275.27,0.18,118,0.05,570.85,42,76,12,11,17,1
1,0,4,1,1,1,6,15.36,7,752.84,0.04,30,0.14,41.82,10,20,5,7,6,0
3,0,4,2,1,1,14,18.81,17.05,5466.9,0.11,73,0.06,303.72,31,42,10,11,14,0
5,2,9,3,1,1,32,17.32,73.18,92777.91,0.42,273,0.01,5154.33,115,158,11,14,34,1
3,1,1,2,2,1,12,20.95,10.36,2250.27,0.07,48,0.1,125.01,19,29,11,12,13,0
5,2,1,3,3,1,13,26.41,6,950.74,0.05,38,0.17,52.82,12,26,9,9,15,0
5,4,6,3,3,1,21,50.5,9.52,4580.38,0.16,99,0.11,254.47,50,49,21,8,25,0
3,0,4,2,2,1,17,45.17,6.32,1801.85,0.1,60,0.16,100.1,30,30,19,8,17,0
9,3,13,5,5,1,30,56.41,11.81,7874.42,0.22,127,0.08,437.47,58,69,27,11,33,1
3,0,0,2,1,1,9,18.21,11.67,2477.96,0.07,50,0.09,137.66,21,29,9,10,9,0
3,0,0,2,1,1,10,15.95,12.67,2559.26,0.07,46,0.08,142.18,19,27,9,12,10,0
1,0,5,1,1,1,6,25.71,4.67,560,0.04,30,0.21,31.11,12,18,9,7,6,0
13,1,3,7,4,1,21,48.64,9.91,4779.6,0.16,94,0.1,265.53,38,56,23,12,22,1
5,18,1,3,2,1,5,22.16,14.38,4579.55,0.11,67,0.07,254.42,23,44,12,15,23,0
5,5,2,3,2,1,5,13.59,16.25,3589.5,0.07,52,0.06,199.42,15,37,6,13,10,0
1,0,0,1,1,1,2,5.8,2,23.22,0,5,0.5,1.29,1,4,1,4,2,0
3,6,9,2,1,1,6,26.79,7.88,1661.41,0.07,54,0.13,92.3,18,36,8,7,12,0
5,6,21,3,1,1,9,17.97,15.13,4111.99,0.09,64,0.07,228.44,22,42,8,11,15,0
1,3,0,1,1,1,2,13.96,6,502.57,0.03,22,0.17,27.92,9,13,6,8,5,0
1,4,0,1,1,1,2,16.78,6.29,663.06,0.04,27,0.16,36.84,11,16,7,8,6,0
1,1,0,1,1,1,1,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,2,0
1,2,14,1,1,1,8,22.75,9.92,2237.41,0.08,48,0.1,124.3,17,31,12,14,10,0
37,0,0,19,6,11,36,29.61,43.85,56916.12,0.43,230,0.02,3162.01,95,135,26,24,36,0
13,0,0,7,6,6,17,29.56,17.53,9086.14,0.17,109,0.06,504.79,51,58,16,11,17,0
17,0,0,9,1,9,19,19.68,25.33,12630.47,0.17,98,0.04,701.69,40,58,15,19,19,0
1,0,0,1,1,1,0,5.8,2,23.22,0,5,0.5,1.29,1,4,1,4,0,0
1,0,0,1,1,1,0,5.8,2,23.22,0,5,0.5,1.29,1,4,1,4,0,0
15,1,1,8,2,4,20,16.63,23.38,9084.42,0.13,80,0.04,504.69,33,47,12,17,21,0
7,0,0,4,1,1,10,8.7,21.6,4061.3,0.06,46,0.05,225.63,18,28,5,12,10,0
1,1,0,1,1,1,2,12.06,1.5,27.14,0.01,7,0.67,1.51,3,4,3,3,3,0
1,1,0,1,1,1,2,12.06,1.5,27.14,0.01,7,0.67,1.51,3,4,3,3,3,0
1,1,0,1,1,1,1,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,1,0,1,1,1,1,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,9,3,1,1,1,5,52.7,4.42,1030.06,0.08,49,0.23,57.23,21,28,19,8,14,0
1,9,3,1,1,1,5,52.7,4.42,1030.06,0.08,49,0.23,57.23,21,28,19,8,14,0
1,8,8,1,1,1,11,118.03,3.19,1200.82,0.13,74,0.31,66.71,37,37,29,5,19,0
1,8,8,1,1,1,11,118.03,3.19,1200.82,0.13,74,0.31,66.71,37,37,29,5,19,0
3,0,0,2,2,1,14,17.84,13.33,3171.79,0.08,56,0.08,176.21,24,32,9,10,14,0
3,1,0,2,1,1,11,10.7,9,867.02,0.03,29,0.11,48.17,12,17,4,6,12,0
1,0,0,1,1,1,5,25,1.8,81,0.02,15,0.56,4.5,6,9,5,3,5,0
3,0,0,2,2,1,11,18.29,7,896,0.04,32,0.14,49.78,14,18,8,8,11,0
1,0,0,1,1,1,8,31.52,5.56,972.99,0.06,46,0.18,54.06,20,26,9,5,8,0
3,0,0,2,2,1,10,28.04,7.27,1482.91,0.07,48,0.14,82.38,20,28,11,8,10,0
13,0,0,7,3,6,20,17.27,17.55,5319.03,0.1,67,0.06,295.5,27,40,10,13,20,0
5,3,0,3,1,1,17,21.09,13,3563.68,0.09,72,0.08,197.98,26,46,7,7,20,0
3,0,0,2,1,1,7,8.9,7,435.89,0.02,18,0.14,24.22,8,10,4,7,7,0
9,0,5,5,4,3,23,19.11,23.43,10491.03,0.15,88,0.04,582.83,37,51,15,19,23,0
15,3,12,8,1,5,36,42.42,18.67,14780.96,0.26,152,0.05,821.16,49,103,21,16,39,0
5,0,0,3,1,1,7,11.62,9.75,1104.67,0.04,29,0.1,61.37,13,16,6,9,7,0
8,4,41,6,6,1,38,31.98,28.95,26810.35,0.31,174,0.03,1489.46,64,110,21,19,42,0
33,8,23,17,11,17,46,29.38,28.9,24540.17,0.28,163,0.03,1363.34,68,95,20,17,54,0
9,5,23,5,5,1,32,39.89,20.67,17036.72,0.27,168,0.05,946.48,62,106,18,12,37,0
3,3,25,2,2,1,16,18.96,13.64,3525.33,0.09,55,0.07,195.85,20,35,11,15,19,0
15,4,13,9,6,5,35,27.83,25.26,17758.95,0.23,133,0.04,986.61,48,85,19,20,39,0
4,1,5,3,3,1,18,30.21,9.6,2784.46,0.1,61,0.1,154.69,24,37,15,12,19,0
3,2,13,2,1,1,19,22.99,23.11,12280.56,0.18,130,0.04,682.25,52,78,9,8,21,0
1,0,24,1,1,1,19,25.43,22,12305.75,0.19,119,0.05,683.65,44,75,13,13,19,0
5,3,21,3,2,1,15,31.26,14.91,6951.19,0.16,95,0.07,386.18,39,56,17,13,18,0
7,4,27,4,2,3,19,26.4,21.18,11839.59,0.19,109,0.05,657.76,40,69,17,18,23,0
1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,2,0,2,0,0
9,8,18,5,5,1,27,30.1,21.5,13912.18,0.22,120,0.05,772.9,43,77,21,21,35,0
9,5,27,5,4,4,17,25.65,19.5,9755.09,0.17,94,0.05,541.95,39,55,20,20,22,0
5,4,19,3,2,3,13,24.09,16.5,6558.06,0.13,81,0.06,364.34,33,48,15,15,17,0
1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,2,0,2,0,0
3,8,34,2,2,1,23,47.21,17.87,15085.27,0.28,162,0.06,838.07,66,96,24,13,31,0
16,12,23,10,8,5,32,43.97,20.29,18111.12,0.3,153,0.05,1006.17,60,93,34,23,44,0
21,9,27,11,5,7,42,37.79,30,34007.12,0.38,213,0.03,1889.28,90,123,24,16,51,0
7,4,3,4,3,1,20,21.57,20.4,8976,0.15,88,0.05,498.67,36,52,15,17,24,0
7,1,13,4,4,1,14,21.38,9.5,1929.74,0.07,47,0.11,107.21,19,28,10,10,15,0
23,1,20,12,3,11,64,38.24,23.68,21440.49,0.3,169,0.04,1191.14,74,95,25,16,65,0
45,9,46,23,7,19,54,54.16,34.14,63133.21,0.62,326,0.03,3507.4,115,211,32,19,63,0
5,6,42,3,1,1,6,16.21,11,1962.54,0.06,42,0.09,109.03,16,26,8,11,12,0
5,0,1,3,2,3,11,19.34,11.67,2632.25,0.08,48,0.09,146.24,20,28,12,14,11,0
1,0,19,1,1,1,3,9.05,2,36.19,0.01,7,0.5,2,2,5,2,4,3,0
3,0,0,2,1,1,6,13.83,11.25,1750.38,0.05,36,0.09,97.24,15,21,8,12,6,0
1,0,0,1,1,1,2,14.99,3,134.92,0.01,13,0.33,7.5,5,8,5,6,2,0
1,0,0,1,1,1,2,16.92,3.5,207.22,0.02,16,0.29,11.51,6,10,6,7,2,0
1,0,1,1,1,1,6,8.72,4,139.48,0.01,11,0.25,7.75,4,7,3,6,6,0
29,7,14,15,5,9,25,32.32,33.06,35331.2,0.36,184,0.03,1962.84,82,102,31,25,32,0
3,0,0,2,1,1,7,11.63,7.2,603.09,0.03,22,0.14,33.5,8,14,5,9,7,0
17,0,0,9,8,1,33,44.48,19.35,16663.77,0.29,155,0.05,925.76,75,80,31,16,33,0
9,0,0,5,4,1,15,30.32,11.33,3894.84,0.11,67,0.09,216.38,34,33,21,14,15,0
5,0,0,3,2,1,8,11.16,14.08,2213.52,0.05,37,0.07,122.97,13,24,6,13,8,0
19,17,0,10,1,8,31,29.53,47.36,66226,0.47,243,0.02,3679.22,102,141,28,26,48,0
5,1,0,3,1,1,10,14,10.83,1642.56,0.05,34,0.09,91.25,15,19,9,13,11,0
13,0,2,7,4,6,27,19.19,27.6,14618.65,0.18,105,0.04,812.15,46,59,15,18,27,0
13,0,1,7,7,4,12,14.49,27.82,11216.64,0.13,83,0.04,623.15,34,49,11,18,12,0
55,2,3,34,15,17,84,49.42,59.29,173747.07,0.98,445,0.02,9652.62,181,264,58,38,86,0
37,0,4,20,7,12,47,25.93,65,109570.84,0.56,289,0.02,6087.27,117,172,27,30,47,0
19,0,0,10,6,1,20,24.97,22.95,13151.27,0.19,110,0.04,730.63,54,56,20,17,20,0
1,0,0,1,1,1,3,11.63,2,46.53,0.01,9,0.5,2.58,4,5,3,3,3,0
67,1,1,34,30,17,90,77.21,42.88,141975.76,1.1,542,0.02,7887.54,243,299,51,18,91,0
59,0,5,34,22,15,84,45.25,61.67,172104.21,0.93,444,0.02,9561.34,187,257,47,31,84,0
19,0,5,10,8,3,40,45.51,39.03,69340.63,0.59,287,0.03,3852.26,133,154,46,27,40,0
45,2,5,23,19,19,64,45.49,45.94,95998.42,0.7,347,0.02,5333.25,147,200,40,25,66,0
49,2,4,25,22,19,139,81.59,55.46,250956.7,1.51,706,0.02,13942.04,299,407,62,23,141,0
1,0,0,1,1,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,5,0,0
1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,2,0,2,0,0
1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,2,0,2,0,0
33,7,6,17,7,9,55,34.37,67.83,158152.05,0.78,409,0.01,8786.22,185,224,30,22,62,0
11,1,7,8,5,1,44,33.34,24.87,20623.58,0.28,151,0.04,1145.75,52,99,23,22,45,0
37,6,4,19,2,18,75,38,40.44,62131.34,0.51,267,0.02,3451.74,109,158,31,23,81,0
4,0,1,3,3,1,20,27.92,10.27,2942.64,0.1,59,0.1,163.48,22,37,15,14,20,0
18,6,11,10,7,7,39,44.3,18.86,15752.04,0.28,142,0.05,875.11,55,87,35,24,45,0
5,0,0,3,1,1,9,9.51,13.75,1798.48,0.04,32,0.07,99.92,15,17,6,11,9,0
11,4,16,6,3,1,37,17.57,64.29,72605.36,0.38,222,0.02,4033.63,90,132,14,20,41,0
27,12,22,14,8,8,72,42.52,62.4,165551.69,0.88,451,0.02,9197.32,182,269,35,24,84,0
13,3,19,7,4,5,27,12.36,44.1,24032.81,0.18,110,0.02,1335.16,42,68,10,21,30,0
13,4,21,7,4,5,26,13.72,40.09,22050,0.18,110,0.02,1225,42,68,11,21,30,0
43,18,38,22,10,14,101,54.01,45.5,111805.63,0.82,416,0.02,6211.42,169,247,39,21,119,0
13,5,19,7,4,5,25,13.72,40.09,22050,0.18,110,0.02,1225,42,68,11,21,30,0
10,1,7,9,2,1,44,32.63,24.1,18942.67,0.26,144,0.04,1052.37,44,100,21,23,45,0
7,4,0,4,1,1,5,7.21,20.4,3001.83,0.05,36,0.05,166.77,17,19,5,12,9,0
39,7,28,20,2,13,55,24.94,77.43,149562.2,0.64,344,0.01,8309.01,137,207,23,26,62,0
31,9,30,16,4,3,66,29.55,81.12,194483.67,0.8,427,0.01,10804.65,169,258,25,24,75,0
69,25,44,35,2,3,95,32.04,79.2,200997.63,0.85,452,0.01,11166.53,165,287,25,24,120,0
1,0,10,1,1,1,13,26.21,13.64,4873.11,0.12,79,0.07,270.73,25,54,11,12,13,0
7,3,5,4,4,1,4,16.02,5.4,467.02,0.03,25,0.19,25.95,9,16,5,6,7,0
64,16,11,35,13,22,164,48.91,83.85,343824.52,1.37,645,0.01,19101.36,249,396,49,33,180,0
5,2,26,3,2,3,50,79.97,19.96,31849.29,0.53,267,0.05,1769.4,108,159,46,17,52,0
5,1,8,3,1,1,5,12.26,11,1483.75,0.04,33,0.09,82.43,12,21,6,11,6,0
3,1,7,2,1,1,4,11.72,8,750.12,0.03,24,0.13,41.67,8,16,5,10,5,0
27,4,7,14,1,14,24,23.61,26.38,16434.72,0.21,131,0.04,913.04,49,82,13,14,28,0
9,0,0,5,3,5,21,26.48,21.47,12211.91,0.19,110,0.05,678.44,48,62,19,17,21,0
5,0,0,3,3,1,12,21.86,14,4284.74,0.1,63,0.07,238.04,30,33,15,14,12,0
3,0,0,2,2,1,8,14.86,9.6,1369.94,0.05,32,0.1,76.11,16,16,10,12,8,0
13,2,0,8,8,5,37,34.99,21.11,15596.05,0.25,133,0.05,866.45,57,76,27,20,39,0
15,0,3,8,8,1,39,35.89,25.54,23410.95,0.31,170,0.04,1300.61,83,87,26,16,39,0
19,0,0,10,6,1,35,58.13,14.41,12073.37,0.28,150,0.07,670.74,70,80,34,14,35,0
19,0,0,13,9,3,43,49.68,20.72,21334.26,0.34,175,0.05,1185.24,75,100,38,21,43,0
5,0,0,3,2,1,6,17.34,8.25,1180.25,0.05,35,0.12,65.57,9,26,6,11,6,0
25,0,0,1,1,1,28,25.46,32.5,26888.89,0.28,174,0.03,1493.83,52,122,12,15,28,0
7,0,0,4,3,1,8,17.72,10.83,2080,0.06,48,0.09,115.56,13,35,6,10,8,0
3,4,0,2,1,1,7,25.36,8.18,1697.34,0.07,48,0.12,94.3,20,28,11,9,11,0
1,0,0,1,1,1,10,16.71,33.75,19031.2,0.19,163,0.03,1057.29,81,82,6,5,10,0
3,0,0,2,1,1,4,12.11,6.42,498.63,0.03,21,0.16,27.7,11,10,6,7,4,0
1,0,0,1,1,1,5,20.77,8.25,1413.48,0.06,45,0.12,78.53,22,23,8,6,5,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,19,5,8,5,1,35,18.87,122.91,285104.16,0.77,442,0.01,15839.12,199,243,17,21,54,0
1,0,0,1,1,1,8,20.31,16.12,5279.85,0.11,86,0.06,293.32,43,43,8,6,8,0
12,19,5,8,5,1,35,18,124.37,278423.08,0.75,433,0.01,15467.95,199,234,16,20,54,0
3,2,0,2,1,1,5,12.44,9,1008,0.04,28,0.11,56,14,14,7,9,7,0
1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7,2,3,4,3,4,10,21,15,4723.94,0.1,67,0.07,262.44,30,37,13,13,12,0
13,6,3,7,1,7,33,32.46,54.95,97999.22,0.59,360,0.02,5444.4,174,186,19,12,39,0
15,7,3,8,1,8,31,27.2,53.67,78353.33,0.49,292,0.02,4352.96,138,154,18,14,38,0
52,0,11,28,17,22,62,46.13,44.69,92128.28,0.69,328,0.02,5118.24,143,185,48,30,62,0
7,0,0,4,3,3,12,19.48,11.92,2766.96,0.08,50,0.08,153.72,22,28,12,13,12,0
5,0,0,3,1,1,17,17.05,11.25,2157.94,0.06,46,0.09,119.89,18,28,8,10,17,1
3,0,0,2,1,1,7,11.44,10.71,1313.83,0.04,30,0.09,72.99,15,15,7,10,7,0
3,0,0,2,1,1,5,6.18,5,154.4,0.01,11,0.2,8.58,4,7,2,5,5,0
23,6,0,12,1,6,39,31.07,35.11,38303.42,0.36,205,0.03,2127.97,95,110,23,17,45,0
1,0,1,1,1,1,20,20.26,91.87,171052.56,0.62,489,0.01,9502.92,245,244,8,6,20,0
5,0,1,3,1,1,10,19.9,8.8,1541.2,0.06,42,0.11,85.62,22,20,10,8,10,0
5,0,1,3,1,1,10,19.9,8.8,1541.2,0.06,42,0.11,85.62,22,20,10,8,10,0
13,0,1,7,1,1,17,23.2,19,8375.9,0.15,102,0.05,465.33,57,45,12,8,17,0
1,0,1,1,1,1,8,20.31,24,11696.19,0.16,128,0.04,649.79,64,64,8,6,8,0
11,12,0,6,2,3,22,18.18,29.14,15444.09,0.18,108,0.03,858,51,57,14,16,34,1
3,2,0,2,1,1,5,12.44,9,1008,0.04,28,0.11,56,14,14,7,9,7,0
3,0,0,2,1,1,5,10.24,9.1,848.2,0.03,26,0.11,47.12,13,13,5,7,5,0
1,0,0,1,1,1,2,11.65,4,186.42,0.02,13,0.25,10.36,4,9,4,8,2,0
1,0,2,1,1,1,21,27.02,35.67,34375.18,0.32,223,0.03,1909.73,107,116,12,8,21,0
7,0,3,4,3,4,11,22.04,14.5,4634.63,0.11,68,0.07,257.48,29,39,13,13,11,0
11,3,10,6,4,6,18,19.55,75.6,111737.37,0.49,293,0.01,6207.63,126,167,15,18,21,0
23,5,6,12,6,12,28,18.52,89.3,147650.89,0.55,325,0.01,8202.83,141,184,15,19,33,0
3,0,0,2,1,1,8,18.88,36.9,25706.76,0.23,164,0.03,1428.15,82,82,10,9,8,0
7,0,0,4,1,1,13,19.87,20.53,8379.04,0.14,84,0.05,465.5,44,40,15,14,13,0
