BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Bugs
37,0,0,19,16,1,235,105.57,58.89,366067.77,2.07,924,0.02,20337.1,425,499,83,23,253,0
13,0,0,7,7,1,48,50.09,21.78,23758.8,0.36,211,0.05,1319.93,99,112,25,11,52,0
3,0,0,2,2,1,18,41.01,9.13,3418.78,0.12,73,0.11,189.93,35,38,23,12,25,0
7,2,93,4,4,1,107,126.22,23.4,69110.62,0.98,500,0.04,3839.48,234,266,50,10,230,0
9,0,6,5,3,1,39,41.72,23.75,23534.59,0.33,173,0.04,1307.48,85,88,34,19,56,0
1,0,9,1,1,1,85,125.42,22.71,64711.47,0.95,468,0.04,3595.08,212,256,56,12,108,0
1,0,0,1,1,1,2,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,4,0
13,0,2,7,3,1,22,16.48,21.7,7760.51,0.12,78,0.05,431.14,31,47,10,14,31,0
3,0,1,2,2,1,21,58.49,11.85,8207.69,0.23,133,0.08,455.98,56,77,26,11,31,0
95,0,0,48,25,32,110,47.49,54.66,141892.68,0.87,449,0.02,7882.93,177,272,34,21,127,0
5,0,7,3,3,1,10,15.63,6.75,712.03,0.04,27,0.15,39.56,9,18,6,9,19,0
23,0,4,16,12,6,61,46.07,33.67,52235.72,0.52,244,0.03,2901.98,100,144,49,33,75,0
17,0,7,9,4,9,37,55.99,19.29,20833.95,0.36,180,0.05,1157.44,79,101,43,21,51,0
11,0,3,6,2,6,51,92.85,15.09,21155.16,0.47,225,0.07,1175.29,103,122,58,17,67,0
11,0,0,6,5,1,74,77.45,30.64,72698.95,0.79,394,0.03,4038.83,160,234,47,18,101,0
9,0,0,5,3,5,19,44.85,11.82,6263.64,0.18,106,0.08,347.98,52,54,22,10,23,0
33,0,0,17,17,1,81,201.88,10.37,21710.89,0.7,353,0.1,1206.16,160,193,54,7,99,0
27,0,21,14,9,3,194,142.53,40,228045,1.9,844,0.03,12669.17,352,492,88,20,258,0
17,0,2,9,3,1,105,66.66,43.17,124230.38,0.96,462,0.02,6901.69,208,254,53,22,130,0
3,0,0,2,2,1,7,12.25,4.8,282.29,0.02,17,0.21,15.68,8,9,5,6,11,0
21,0,2,11,6,4,51,40.77,33.45,45603.91,0.45,229,0.03,2533.55,99,130,37,25,64,0
1,0,0,1,1,1,24,137.24,7.06,6838.09,0.32,164,0.14,379.89,80,84,51,9,36,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
5,0,4,3,3,1,15,20.39,10.5,2247.55,0.07,48,0.1,124.86,21,27,11,11,23,0
5,0,0,3,1,1,38,78.46,12.88,13018.74,0.34,180,0.08,723.26,89,91,38,11,44,0
7,0,0,4,1,4,17,21.71,18.31,7276.54,0.13,81,0.05,404.25,28,53,13,17,23,0
7,0,0,4,3,3,32,57.53,9.62,5319.06,0.18,107,0.1,295.5,50,57,26,10,37,0
5,1,11,3,1,1,23,58.18,19.5,22122.46,0.38,200,0.05,1229.03,78,122,34,17,50,0
3,0,0,2,2,1,21,57.84,9.29,4995.18,0.18,101,0.11,277.51,49,52,29,11,31,0
31,1,4,16,15,1,392,254.99,57,828473.91,4.84,1922,0.02,46026.33,912,1010,168,21,423,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
1,0,0,1,1,1,112,218.15,19.5,82950.38,1.42,631,0.05,4608.35,282,349,94,13,140,0
9,0,0,5,3,1,49,55.26,21.29,25051.45,0.39,200,0.05,1391.75,97,103,41,18,52,0
11,0,6,6,5,4,50,71.92,18.57,24806.45,0.45,229,0.05,1378.14,104,125,42,15,58,0
29,0,12,15,10,14,73,99.05,28.74,81820.29,0.95,424,0.03,4545.57,194,230,81,24,95,0
5,0,0,3,2,1,65,99.21,14.97,22219.62,0.49,258,0.07,1234.42,117,141,43,11,82,0
3,0,0,2,2,1,17,45.64,9.36,3998.36,0.14,82,0.11,222.13,39,43,25,12,24,0
3,0,21,2,2,1,170,246.94,36.9,336181.92,3.04,1331,0.03,18676.77,579,752,102,13,240,0
3,0,12,2,2,1,99,201.31,20.9,87961.33,1.4,632,0.05,4886.74,283,349,88,13,137,0
3,0,0,2,2,1,9,23.29,7.08,1168.74,0.05,37,0.14,64.93,17,20,12,10,14,0
3,0,3,2,1,1,61,72.74,21.82,34628.63,0.53,289,0.05,1923.81,120,169,33,12,90,0
1,3,0,1,1,1,15,55.43,7.83,3395.1,0.14,86,0.13,188.62,36,50,23,10,23,0
1,0,0,1,1,1,4,15.38,4.57,321.48,0.02,18,0.22,17.86,8,10,7,8,7,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0
9,0,7,5,3,5,58,47.92,28.82,39810.28,0.46,240,0.03,2211.68,98,142,34,20,83,0
9,0,0,5,4,1,87,85.01,28.65,69766.83,0.81,396,0.03,3875.94,182,214,54,17,103,0
5,0,0,3,2,1,19,29.65,11.19,3715.78,0.11,67,0.09,206.43,31,36,18,13,26,0
1,0,0,1,1,1,2,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,4,0
7,1,3,4,4,1,59,77.55,22.32,38621.74,0.58,298,0.04,2145.65,122,176,41,15,69,0
23,4,15,12,8,1,50,35.01,37.74,49858.98,0.44,245,0.03,2769.94,111,134,25,17,82,0
13,0,0,7,4,6,21,34.76,17.64,10816.28,0.2,113,0.06,600.9,49,64,25,18,28,0
3,0,0,2,2,1,9,37.09,4.5,751.09,0.06,38,0.22,41.73,18,20,14,7,11,0
1,0,0,1,1,1,9,50.88,4.47,1017.65,0.08,49,0.22,56.54,23,26,18,7,12,0
109,0,15,55,39,31,234,122.05,63.14,486573.72,2.57,1110,0.02,27031.87,449,661,96,27,281,1
1,0,2,1,1,1,5,42.04,2.92,357.65,0.04,30,0.34,19.87,14,16,12,5,11,0
3,0,1,2,2,1,23,66.85,5.89,2316.26,0.13,81,0.17,128.68,37,44,22,7,28,0
1,0,1,1,1,1,49,149.81,8.72,11391.2,0.44,223,0.11,632.84,109,114,50,8,61,0
1,0,1,1,1,1,51,160.61,8.6,11889.23,0.46,233,0.12,660.51,114,119,53,8,63,0
1,2,0,1,1,1,62,188.12,8.87,14789.29,0.56,274,0.11,821.63,133,141,60,8,78,0
1,0,1,1,1,1,34,114.76,7.3,6115.53,0.28,150,0.14,339.75,73,77,40,8,45,0
5,0,1,3,2,1,35,34.68,19.95,13803.3,0.23,136,0.05,766.85,57,79,20,14,48,0
3,0,0,2,2,1,9,23.29,7.08,1168.74,0.05,37,0.14,64.93,17,20,12,10,14,0
7,1,1,4,2,1,56,72.82,24.81,44839.15,0.6,291,0.04,2491.06,134,157,54,20,72,0
21,0,0,11,9,3,139,98.09,39.67,154335.05,1.3,595,0.03,8574.17,272,323,72,21,152,0
1,0,17,1,1,1,92,183.27,13.43,33048.3,0.82,381,0.07,1836.02,188,193,77,11,129,0
1,0,0,1,1,1,31,62.09,13.79,11804.52,0.29,155,0.07,655.81,70,85,33,13,35,0
1,0,0,1,1,1,231,184.6,43.99,357202.76,2.71,1217,0.02,19844.6,553,664,88,14,242,0
3,0,0,2,2,1,6,19.65,5.5,594.27,0.04,25,0.18,33.01,11,14,10,10,8,0
9,0,0,5,2,3,25,50.57,15.68,12436.7,0.26,142,0.06,690.93,69,73,33,15,30,0
5,0,0,3,2,1,20,42.72,11.18,5339.14,0.16,91,0.09,296.62,43,48,25,13,26,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1
15,3,10,8,8,5,192,108.2,56.83,349486.31,2.05,914,0.02,19415.91,434,480,84,22,229,0
27,0,0,14,7,10,42,25.04,40.13,40332.41,0.34,179,0.02,2240.69,71,108,23,26,56,0
5,0,0,3,2,1,9,21.56,8.82,1677.8,0.06,40,0.11,93.21,19,21,14,13,13,0
3,0,0,2,2,1,14,42.92,7.62,2491.25,0.11,66,0.13,138.4,32,34,21,10,17,0
1,0,16,1,1,1,24,88.54,8.25,6025.94,0.24,133,0.12,334.77,66,67,36,9,52,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
3,0,1,2,2,1,19,49.25,12.91,8211.83,0.21,125,0.08,456.21,54,71,23,11,27,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95,0
3,1,17,2,2,1,60,151.29,10.39,16334.51,0.52,262,0.1,907.47,127,135,55,9,96,0
3,0,1,2,2,1,12,60.09,4,961.47,0.08,50,0.25,53.42,24,26,21,7,18,0
1,0,0,1,1,1,11,44.77,8,2865.22,0.12,71,0.13,159.18,32,39,22,11,16,0
1,0,0,1,1,1,14,42.47,4.2,749.18,0.06,40,0.24,41.62,18,22,15,7,18,0
1,0,0,1,1,1,14,42.47,4.2,749.18,0.06,40,0.24,41.62,18,22,15,7,18,0
5,0,17,3,3,1,55,119.31,15,26843.65,0.6,291,0.07,1491.31,112,179,56,15,88,0
1,0,47,1,1,1,74,242.48,16.54,66364.3,1.34,586,0.06,3686.91,284,302,103,12,140,0
1,0,0,1,1,1,5,29.17,4,466.77,0.04,27,0.25,25.93,12,15,12,8,8,0
13,0,2,7,7,1,67,66.13,24.37,39284.02,0.54,274,0.04,2182.45,131,143,43,16,75,0
1,4,16,1,1,1,83,197.09,25.15,124650.94,1.65,751,0.04,6925.05,325,426,84,13,138,0
1,0,0,1,1,1,22,77.33,8.64,5776.46,0.22,121,0.12,320.91,55,66,35,11,29,0
19,0,3,10,6,10,40,15.17,38.25,22188.68,0.19,122,0.03,1232.7,45,77,10,17,53,0
11,0,10,6,3,5,37,44.48,18.67,15497.41,0.28,153,0.05,860.97,63,90,27,16,61,0
17,0,2,9,5,9,45,28.14,35.44,35336.25,0.33,196,0.03,1963.12,63,133,16,18,61,0
5,0,12,3,2,3,15,21,19,7581.2,0.13,83,0.05,421.18,38,45,14,14,32,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,5,0
3,0,0,2,2,1,8,16.16,6.29,638.5,0.03,26,0.16,35.47,11,15,7,8,11,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1,0,0,1,1,1,7,19.04,5,475.92,0.03,25,0.2,26.44,10,15,7,7,10,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1,0,0,1,1,1,4,7.97,5.83,271.29,0.02,14,0.17,15.07,5,9,3,7,7,0
89,1,78,45,14,30,164,38.21,158.71,962387.34,2.02,1069,0.01,53465.96,492,577,31,20,270,0
14,1,6,9,5,4,67,67.15,31.25,65577.82,0.7,331,0.03,3643.21,125,206,54,27,97,0
1,0,0,1,1,1,17,55.57,12,8001.68,0.22,130,0.08,444.54,46,84,23,12,27,0
7,0,23,4,4,1,71,130.72,25.7,86326.6,1.12,509,0.04,4795.92,186,323,76,21,123,0
29,0,30,15,15,1,160,160.04,28.74,132163.93,1.53,705,0.03,7342.44,273,432,76,16,236,0
1,0,13,1,1,1,11,0,0,0,0.01,13,0,0,0,13,0,5,29,0
9,0,61,5,5,1,134,195.27,28.11,154319.96,1.83,799,0.04,8573.33,290,509,98,19,238,0
5,0,1,3,3,1,40,68.18,18.15,22455.34,0.41,215,0.06,1247.52,79,136,37,17,55,0
1,0,2,1,1,1,19,61.26,9.64,5696.36,0.2,111,0.1,316.46,45,66,28,12,31,0
15,0,82,8,8,1,170,203.58,28.91,170141.98,1.96,822,0.03,9452.33,318,504,121,22,300,0
7,0,12,4,4,3,96,146.95,23.26,79495.75,1.14,505,0.04,4416.43,207,298,89,20,135,0
19,0,56,11,4,1,102,89.13,31.48,88339.99,0.94,413,0.03,4907.78,170,243,81,30,207,0
9,0,16,5,4,1,77,156,31.45,154274.41,1.64,745,0.03,8570.8,239,506,76,20,120,0
1,0,1,1,1,1,19,49.95,11,6043.91,0.18,108,0.09,335.77,46,62,23,11,32,0
1,0,1,1,1,1,25,76.96,11.35,9916.01,0.29,154,0.09,550.89,60,94,37,14,39,0
3,0,1,2,2,1,33,83.93,12.86,13873.95,0.36,185,0.08,770.77,72,113,42,15,49,0
7,0,20,4,2,1,45,92.27,27.06,67560.4,0.83,406,0.04,3753.36,138,268,51,20,87,0
7,0,22,4,2,1,46,97.74,27.55,74172.78,0.9,435,0.04,4120.71,146,289,53,20,90,0
9,0,22,5,3,3,64,99.75,23.77,56362.31,0.79,374,0.04,3131.24,145,229,61,20,110,0
15,0,93,8,8,1,205,235.18,33.18,258849.82,2.6,1063,0.03,14380.55,401,662,139,23,352,0
11,0,60,6,4,3,123,130.81,36.93,178388.89,1.61,718,0.03,9910.49,282,436,84,22,222,0
1,6,2,1,1,1,59,170.62,15.59,41494.88,0.89,405,0.06,2305.27,154,251,79,16,89,0
5,0,1,3,1,1,36,102.08,24.56,61553.82,0.84,421,0.04,3419.66,130,291,45,17,56,0
1,0,1,1,1,1,28,91.4,11.5,12088.01,0.35,181,0.09,671.56,69,112,42,14,43,0
1,0,0,1,1,1,3,29.7,3.5,363.87,0.03,29,0.29,20.22,14,15,8,4,5,0
7,0,16,4,4,1,51,96.16,17.51,29478.87,0.56,272,0.06,1637.72,107,165,55,18,84,0
3,0,14,2,2,1,45,108.15,13.82,20649.73,0.5,243,0.07,1147.21,95,148,55,16,77,0
1,0,0,1,1,1,30,85.34,11.24,10787.39,0.32,170,0.09,599.3,64,106,37,13,42,0
1,0,5,1,1,1,23,60.15,10.76,6961.67,0.22,120,0.09,386.76,48,72,29,13,40,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1,0,2,1,1,1,19,61.26,9.64,5696.36,0.2,111,0.1,316.46,45,66,28,12,31,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,5,0
3,0,0,2,2,1,8,20.76,8.25,1413.23,0.06,39,0.12,78.51,15,24,10,11,13,0
1,0,0,1,1,1,7,24.58,7.78,1486.77,0.06,45,0.13,82.6,14,31,9,10,11,0
3,0,0,2,2,1,12,18.52,6,666.8,0.04,31,0.17,37.04,12,19,6,6,16,0
3,0,0,2,2,1,8,30.68,5.54,941.08,0.06,40,0.18,52.28,24,16,13,6,12,0
1,0,0,1,1,1,3,25.32,3.14,250.07,0.03,23,0.32,13.89,11,12,7,4,6,0
1,2,0,1,1,1,9,28.98,4.09,484.92,0.04,29,0.24,26.94,15,14,11,6,16,0
1,4,0,1,1,1,5,22.56,10.55,2508.59,0.08,56,0.09,139.37,29,27,11,8,15,0
17,4,8,9,3,1,56,42.33,33.39,47209.31,0.47,248,0.03,2622.74,116,132,33,19,88,1
9,0,18,5,4,3,37,49.2,30.02,44323.13,0.49,263,0.03,2462.4,113,150,32,17,65,0
1,0,0,1,1,1,13,33.68,7.91,2105.23,0.09,56,0.13,116.96,23,33,16,11,20,0
3,4,0,2,2,1,36,42.95,21.15,19213.56,0.3,187,0.05,1067.42,94,93,20,9,55,0
11,5,7,6,3,1,49,40.85,31.06,39418.52,0.42,226,0.03,2189.92,107,119,31,18,79,0
3,0,0,2,2,1,16,28.99,9.69,2723,0.09,63,0.1,151.28,28,35,13,9,23,0
3,0,0,2,2,1,13,16.55,24.05,9573.67,0.13,88,0.04,531.87,37,51,10,13,19,0
3,0,0,2,2,1,14,21.4,10.5,2358.96,0.07,49,0.1,131.05,21,28,12,12,19,0
1,0,0,1,1,1,4,26.96,3.33,299.53,0.03,23,0.3,16.64,10,13,9,6,7,0
1,0,0,1,1,1,30,42.08,41.33,71885.39,0.58,370,0.02,3993.63,186,184,18,8,43,0
5,0,0,3,3,1,18,39.72,11.45,5211.28,0.15,88,0.09,289.52,36,52,22,14,26,0
1,0,0,1,1,1,16,72.62,7.55,4137.71,0.18,103,0.13,229.87,52,51,31,9,23,0
5,0,0,3,2,1,21,26.89,16.2,7056.36,0.15,83,0.06,392.02,36,47,20,18,29,0
1,0,0,1,1,1,4,26.96,3.33,299.53,0.03,23,0.3,16.64,10,13,9,6,7,0
1,0,0,1,1,1,2,12.06,1.5,27.14,0.01,7,0.67,1.51,3,4,3,3,6,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,3,9.08,5.33,258.3,0.02,14,0.19,14.35,4,10,3,8,6,0
1,0,0,1,1,1,3,9.08,5.33,258.3,0.02,14,0.19,14.35,4,10,3,8,6,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,2,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,4,0
1,0,0,1,1,1,2,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,4,0
5,0,0,3,2,1,15,35.11,7.33,1888.14,0.09,53,0.14,104.9,24,29,18,11,21,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,14,35.84,12.53,5623.7,0.15,89,0.08,312.43,34,55,19,14,20,0
3,0,0,2,2,1,11,17.84,8.33,1238.98,0.05,35,0.12,68.83,15,20,9,10,16,0
1,0,0,1,1,1,4,14.65,6.42,603.24,0.03,23,0.16,33.51,7,16,6,11,8,0
15,0,9,8,6,7,31,45.81,16.69,12752.83,0.25,140,0.06,708.49,53,87,27,17,50,0
1,0,0,1,1,1,6,19.12,5.56,589.99,0.04,25,0.18,32.78,10,15,9,10,11,0
7,1,0,4,2,1,13,21.09,10,2109.08,0.07,46,0.1,117.17,20,26,12,12,20,0
1,1,0,1,1,1,8,37.84,6.3,1502.03,0.08,52,0.16,83.45,21,31,15,9,15,0
1,0,0,1,1,1,5,14.99,5.33,426.42,0.03,21,0.19,23.69,8,13,6,8,11,0
3,0,0,2,2,1,11,19.45,8,1244.72,0.05,36,0.13,69.15,16,20,10,10,17,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
9,0,0,5,3,1,29,35.85,22.41,18003.04,0.27,152,0.04,1000.17,58,94,22,17,38,0
5,0,0,3,2,1,22,44.34,18.35,14923.78,0.27,149,0.05,829.1,53,96,26,18,31,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1,0,0,1,1,1,5,24.78,7.2,1284.57,0.06,42,0.14,71.37,16,26,10,9,9,0
1,0,0,1,1,1,5,20.76,4,332.19,0.03,25,0.25,18.46,12,13,6,4,8,0
1,0,0,1,1,1,11,123.64,1.5,278.2,0.06,41,0.67,15.46,20,21,20,3,18,0
9,0,0,5,1,5,6,15.09,9.33,1314.81,0.05,37,0.11,73.04,14,23,6,8,8,0
23,0,0,12,1,1,24,13.23,33,14404.99,0.15,101,0.03,800.28,44,57,8,12,29,0
1,0,0,1,1,1,11,34.45,11.85,4833.96,0.14,89,0.08,268.55,28,61,13,11,17,0
3,0,0,2,1,1,14,26.15,14.4,5421.87,0.13,76,0.07,301.22,27,49,15,16,22,0
1,0,0,1,1,1,3,11.07,4.38,211.89,0.02,14,0.23,11.77,5,9,4,7,6,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1,0,0,1,1,1,10,29.6,12.29,4471.51,0.12,89,0.08,248.42,59,30,12,5,15,0
1,0,0,1,1,1,13,33.6,7.46,1871.81,0.08,54,0.13,103.99,19,35,14,11,19,0
1,0,0,1,1,1,9,31.94,8.03,2063.94,0.09,56,0.12,114.66,19,37,13,11,15,0
1,0,0,1,1,1,3,18.56,4,296.92,0.02,19,0.25,16.5,7,12,7,8,5,0
5,0,1,3,3,1,10,23,9.5,2075.87,0.07,49,0.11,115.33,19,30,11,11,16,0
7,0,0,5,2,1,20,30.38,11.56,4056.4,0.12,69,0.09,225.36,26,43,18,16,28,0
1,0,0,1,1,1,3,15.5,3,139.52,0.02,14,0.33,7.75,6,8,5,5,5,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1,0,0,1,1,1,6,22.46,8.8,1739.36,0.07,45,0.11,96.63,16,29,10,11,11,0
8,1,0,6,6,1,20,33.61,19,12134,0.21,120,0.05,674.11,42,78,21,19,29,0
1,0,0,1,1,1,6,22.46,8.8,1739.36,0.07,45,0.11,96.63,16,29,10,11,11,0
1,0,0,1,1,1,6,22.46,8.8,1739.36,0.07,45,0.11,96.63,16,29,10,11,11,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
3,0,1,2,2,1,6,8.24,5,206.05,0.01,13,0.2,11.45,5,8,3,6,10,0
11,0,14,6,6,1,41,51.03,20.85,22176.65,0.35,184,0.05,1232.04,79,105,36,19,64,0
1,0,0,1,1,1,7,20.67,7.94,1304.74,0.05,38,0.13,72.49,13,25,9,11,12,0
5,0,2,3,3,1,26,78.62,9.38,6909.59,0.25,135,0.11,383.87,50,85,32,12,33,0
1,0,0,1,1,1,2,9.6,2.5,60,0.01,8,0.4,3.33,3,5,3,5,4,0
5,0,0,3,3,1,6,25.06,7.5,1409.88,0.06,41,0.13,78.33,15,26,12,12,10,0
21,0,28,11,7,6,63,49.19,23.24,26572.76,0.38,196,0.04,1476.26,86,110,37,20,100,0
1,0,0,1,1,1,6,22.46,8.8,1739.36,0.07,45,0.11,96.63,16,29,10,11,11,0
1,0,0,1,1,1,6,22.46,8.8,1739.36,0.07,45,0.11,96.63,16,29,10,11,11,0
1,0,0,1,1,1,4,21.92,5.57,680.35,0.04,33,0.18,37.8,13,20,7,6,7,0
1,0,0,1,1,1,2,15.2,5,380,0.03,19,0.2,21.11,6,13,6,10,4,0
17,0,0,9,5,7,42,29.06,31,27924.99,0.3,165,0.03,1551.39,62,103,22,22,56,0
15,1,2,8,7,1,26,50.88,14.9,11289.73,0.25,138,0.07,627.21,54,84,29,16,39,0
17,0,7,9,8,7,37,63.13,17.23,18740.32,0.36,189,0.06,1041.13,75,114,37,17,56,0
3,0,0,2,2,1,13,28.66,10.4,3099.78,0.1,62,0.1,172.21,24,38,15,13,18,0
1,0,0,1,1,1,6,21.9,6.82,1018.22,0.05,34,0.15,56.57,15,19,11,10,10,0
1,0,0,1,1,1,3,15.5,3,139.52,0.02,14,0.33,7.75,6,8,5,5,6,0
1,0,0,1,1,1,3,18.57,5.06,475.93,0.03,23,0.2,26.44,9,14,8,9,5,0
3,0,0,2,2,1,13,42.22,9,3420,0.13,76,0.11,190,30,46,20,12,21,0
7,0,0,4,2,1,19,25.7,25.15,16251.05,0.22,125,0.04,902.84,45,80,17,19,26,0
7,0,0,4,4,1,24,34.67,17.32,10394.37,0.2,119,0.06,577.47,47,72,19,14,30,0
9,0,0,5,5,3,16,25.66,19.59,9846.41,0.17,98,0.05,547.02,37,61,17,18,22,0
9,0,0,5,4,1,30,35.33,21.68,16598.49,0.26,147,0.05,922.14,51,96,20,17,37,0
9,0,0,5,4,1,31,37.46,21.86,17893.93,0.27,156,0.05,994.11,54,102,21,17,38,0
1,0,0,1,1,1,8,19.52,16.88,5559.03,0.11,79,0.06,308.84,27,52,8,10,14,0
5,1,7,3,3,1,12,26.16,11.54,3482.89,0.1,65,0.09,193.49,25,40,13,12,26,0
1,0,0,1,1,1,6,22.46,8.8,1739.36,0.07,45,0.11,96.63,16,29,10,11,11,0
1,0,0,1,1,1,11,35.02,10.61,3940.64,0.12,80,0.09,218.92,27,53,14,11,17,0
3,0,1,2,2,1,6,8.24,5,206.05,0.01,13,0.2,11.45,5,8,3,6,10,0
1,0,0,1,1,1,4,19.13,9.38,1681,0.06,43,0.11,93.39,15,28,8,10,7,0
1,0,0,1,1,1,4,15.26,6.29,602.85,0.03,23,0.16,33.49,8,15,7,11,8,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
5,0,0,3,2,1,15,26.83,22.35,13405.31,0.2,116,0.04,744.74,40,76,17,19,21,1
1,0,0,1,1,1,10,28.32,11.67,3854,0.11,68,0.09,214.11,25,43,15,14,15,0
5,0,0,3,2,1,15,28.3,20.12,11453.99,0.19,111,0.05,636.33,38,73,17,18,20,0
5,0,0,3,2,1,19,38.69,18,12536.67,0.23,130,0.06,696.48,46,84,23,18,25,0
5,0,0,3,2,1,18,33.4,19.8,13092.53,0.22,126,0.05,727.36,44,82,20,18,23,0
7,1,4,4,3,1,21,40.44,17.37,12202.02,0.23,132,0.06,677.89,47,85,23,17,35,0
11,1,4,6,6,4,25,27.63,30.5,25702.28,0.28,163,0.03,1427.9,61,102,18,18,41,0
9,0,0,5,5,3,17,25.75,20.12,10422.1,0.17,101,0.05,579.01,38,63,17,18,23,0
1,0,0,1,1,1,3,15.07,4.67,328.11,0.02,19,0.21,18.23,8,11,6,7,7,1
1,0,0,1,1,1,3,18.57,5.06,475.93,0.03,23,0.2,26.44,9,14,8,9,5,0
1,0,0,1,1,1,6,22.46,8.8,1739.36,0.07,45,0.11,96.63,16,29,10,11,11,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1,0,0,1,1,1,5,16.53,6.43,683.19,0.04,26,0.16,37.96,9,17,7,10,8,0
9,0,0,5,5,3,9,16.59,7.71,987.43,0.04,32,0.13,54.86,12,20,7,9,12,0
7,0,3,4,4,1,18,22.33,14.42,4645.57,0.11,67,0.07,258.08,25,42,13,15,26,0
7,0,0,4,2,1,20,26.48,23.82,15030.31,0.21,123,0.04,835.02,45,78,17,18,26,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
5,0,1,3,2,1,9,26.7,5.09,692.03,0.05,32,0.2,38.45,14,18,11,8,14,0
1,0,0,1,1,1,1,3.1,6,111.45,0.01,8,0.17,6.19,3,5,1,4,3,0
3,0,0,2,1,1,7,12.56,5.6,393.73,0.02,19,0.18,21.87,7,12,5,8,12,1
1,0,0,1,1,1,3,16.5,2,66,0.01,11,0.5,3.67,4,7,4,4,5,0
1,0,0,1,1,1,11,49.79,18,16132.76,0.3,193,0.06,896.26,54,139,15,10,13,0
1,0,0,1,1,1,23,100.36,21,44257.15,0.7,396,0.05,2458.73,126,270,30,10,30,0
