BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Bugs
5,0,0,3,3,1,8,14.8,6.3,587.22,0.03,26,0.16,32.61,9,17,5,7,11,0
12,0,1,7,7,1,58,57.43,16.46,15553.76,0.32,165,0.06,864.1,64,101,35,18,68,0
15,0,5,8,8,3,63,46.62,29.1,39470.86,0.45,250,0.03,2192.83,89,161,26,17,75,1
17,0,7,9,8,1,82,69.72,22.29,34646.7,0.52,274,0.04,1924.82,107,167,36,15,96,1
1,0,1,1,1,1,6,22.83,3.33,253.69,0.03,22,0.3,14.09,8,14,6,5,12,1
1,0,1,1,1,1,6,22.83,3.33,253.69,0.03,22,0.3,14.09,8,14,6,5,11,0
1,0,1,1,1,1,6,22.83,3.33,253.69,0.03,22,0.3,14.09,8,14,6,5,11,1
21,0,4,11,11,5,50,43.27,18.38,14608.84,0.27,155,0.05,811.6,49,106,20,15,60,0
7,0,0,4,4,1,19,36.6,8.29,2512.57,0.1,68,0.12,139.59,29,39,14,8,24,0
25,0,3,13,13,8,44,35.44,20.13,14362.87,0.24,138,0.05,797.94,45,93,19,17,51,0
3,0,0,2,2,1,7,21.02,6.22,813.86,0.04,32,0.16,45.21,14,18,9,8,12,0
1,0,0,1,1,1,7,24.74,3,222.69,0.02,19,0.33,12.37,9,10,9,6,13,0
1,0,0,1,1,1,2,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,5,4,0
3,0,0,2,2,1,11,23.83,5.6,747.25,0.04,32,0.18,41.51,14,18,10,8,16,0
1,0,0,1,1,1,2,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,5,4,0
3,0,0,2,2,1,7,21.02,6.22,813.86,0.04,32,0.16,45.21,14,18,9,8,12,0
25,0,3,13,13,8,44,35.44,20.13,14362.87,0.24,138,0.05,797.94,45,93,19,17,51,0
1,0,0,1,1,1,7,24.74,3,222.69,0.02,19,0.33,12.37,9,10,9,6,13,0
1,0,0,1,1,1,2,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,5,4,0
5,0,0,3,3,3,20,50.66,4.38,969.74,0.07,49,0.23,53.87,20,29,16,7,24,0
35,0,1,18,18,11,49,58.14,13.44,10502.26,0.26,150,0.07,583.46,56,94,25,12,54,0
3,0,0,2,2,1,10,17.59,6.87,831.38,0.04,29,0.15,46.19,11,18,8,10,13,0
1,0,0,1,1,1,3,16.73,3,150.57,0.02,14,0.33,8.36,6,8,6,6,7,0
1,0,0,1,1,1,4,16.73,3,150.57,0.02,14,0.33,8.36,6,8,6,6,8,0
7,0,0,4,4,1,20,30.85,11.73,4246.69,0.12,77,0.09,235.93,32,45,15,11,25,0
1,0,0,1,1,1,3,16.73,3,150.57,0.02,14,0.33,8.36,6,8,6,6,7,0
13,0,0,7,7,3,44,44.46,21.67,20870.83,0.32,181,0.05,1159.49,65,116,24,16,53,0
23,0,4,12,12,5,53,46.66,19.09,17006.5,0.3,171,0.05,944.81,56,115,22,15,64,0
1,0,0,1,1,1,9,30.84,5.41,902.22,0.06,40,0.18,50.12,17,23,11,7,18,0
7,0,0,4,4,1,55,63.49,18.98,22882.74,0.4,217,0.05,1271.26,81,136,32,15,61,1
1,0,0,1,1,1,2,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,5,0
1,0,0,1,1,1,4,16.73,3,150.57,0.02,14,0.33,8.36,6,8,6,6,8,1
3,0,0,2,2,1,7,21.02,6.22,813.86,0.04,32,0.16,45.21,14,18,9,8,13,0
35,0,10,18,18,5,53,68.88,15.48,16513.25,0.36,192,0.06,917.4,60,132,31,16,68,1
1,0,0,1,1,1,8,28,3,252,0.03,21,0.33,14,10,11,10,6,15,0
1,0,0,1,1,1,2,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,5,4,0
3,0,0,2,2,1,19,30.44,6.54,1301.39,0.07,44,0.15,72.3,17,27,13,10,23,0
1,0,0,1,1,1,2,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,4,0
1,0,0,1,1,1,2,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,4,0
11,0,3,6,6,3,41,40.93,16.67,11369.91,0.23,133,0.06,631.66,50,83,21,14,48,0
19,0,7,10,10,1,54,42.36,25,26476.59,0.35,199,0.04,1470.92,75,124,24,16,69,1
5,0,0,3,3,3,19,47.56,6.56,2048.33,0.1,69,0.15,113.8,30,39,16,7,24,0
1,0,0,1,1,1,12,89.39,2.5,558.7,0.07,47,0.4,31.04,22,25,22,5,15,0
8,0,1,5,5,3,33,36.86,11.67,5016.67,0.14,86,0.09,278.7,30,56,18,14,39,1
8,0,1,5,5,3,33,36.86,11.67,5016.67,0.14,86,0.09,278.7,30,56,18,14,39,0
8,0,0,5,5,1,47,60.05,9.65,5594.49,0.19,113,0.1,310.8,37,76,23,12,53,1
8,0,0,5,5,1,46,55.44,9.82,5344.61,0.18,107,0.1,296.92,36,71,22,12,52,1
8,0,0,5,5,1,48,60.03,10.08,6102.99,0.2,118,0.1,339.06,44,74,24,11,55,1
14,0,0,8,7,1,57,51.9,15.52,12497.82,0.27,145,0.06,694.32,50,95,29,18,63,0
3,0,1,2,2,1,16,38.54,6.9,1834.9,0.09,58,0.14,101.94,23,35,15,9,23,0
1,0,1,1,1,1,9,29.28,6,1054.16,0.06,40,0.17,58.56,16,24,12,9,17,0
5,0,1,3,3,1,28,43.11,8.82,3356.39,0.13,80,0.11,186.47,30,50,17,10,34,0
3,0,1,2,2,1,19,33.65,8.8,2605.92,0.1,63,0.11,144.77,24,39,15,11,26,0
3,0,1,2,2,1,16,35.82,7.07,1791.33,0.08,56,0.14,99.52,22,34,14,9,22,0
5,0,1,3,3,1,25,39.13,9.71,3686.11,0.13,79,0.1,204.78,30,49,17,11,31,0
3,0,1,2,2,1,16,35.82,7.07,1791.33,0.08,56,0.14,99.52,22,34,14,9,23,0
3,0,1,2,2,1,16,32.63,8.07,2123.35,0.09,56,0.12,117.96,22,34,15,11,24,0
1,0,1,1,1,1,9,29.28,6,1054.16,0.06,40,0.17,58.56,16,24,12,9,16,0
3,0,1,2,2,1,16,38.54,6.9,1834.9,0.09,58,0.14,101.94,23,35,15,9,23,0
1,0,1,1,1,1,9,29.28,6,1054.16,0.06,40,0.17,58.56,16,24,12,9,16,0
1,0,1,1,1,1,9,29.28,6,1054.16,0.06,40,0.17,58.56,16,24,12,9,16,0
1,0,1,1,1,1,9,29.28,6,1054.16,0.06,40,0.17,58.56,16,24,12,9,16,0
1,0,1,1,1,1,13,45.35,6.5,1916.22,0.1,62,0.15,106.46,26,36,18,9,23,0
3,0,1,2,2,1,16,38.54,6.9,1834.9,0.09,58,0.14,101.94,23,35,15,9,23,0
1,0,1,1,1,1,9,29.28,6,1054.16,0.06,40,0.17,58.56,16,24,12,9,16,0
3,0,1,2,2,1,16,35.82,7.07,1791.33,0.08,56,0.14,99.52,22,34,14,9,23,0
1,0,1,1,1,1,9,29.28,6,1054.16,0.06,40,0.17,58.56,16,24,12,9,16,0
1,0,1,1,1,1,11,40.53,6.19,1551.63,0.08,54,0.16,86.2,22,32,16,9,18,0
1,0,1,1,1,1,11,40.53,6.19,1551.63,0.08,54,0.16,86.2,22,32,16,9,18,0
3,0,1,2,2,1,20,38.84,7.2,2013.72,0.09,61,0.14,111.87,24,37,15,9,27,0
1,0,1,1,1,1,10,28.94,6.38,1176.04,0.06,42,0.16,65.34,17,25,12,9,18,0
1,0,1,1,1,1,11,40.53,6.19,1551.63,0.08,54,0.16,86.2,22,32,16,9,18,0
49,0,7,25,22,7,108,60.45,38.21,88254.54,0.77,396,0.03,4903.03,131,265,36,21,127,0
9,0,2,5,4,5,19,21.06,10.8,2456.25,0.08,51,0.09,136.46,18,33,10,12,25,0
7,0,0,4,4,1,39,40.82,13.93,7924.63,0.19,121,0.07,440.26,38,83,15,11,48,0
3,0,2,2,2,1,24,26.4,12.5,4124.97,0.11,74,0.08,229.17,30,44,12,10,30,1
3,0,0,2,1,1,4,11.95,4.2,210.8,0.02,14,0.24,11.71,6,8,5,7,6,0
3,0,0,2,2,1,57,166.37,5.47,4976.76,0.3,156,0.18,276.49,67,89,49,8,60,0
5,0,0,3,3,1,22,55.59,7.1,2805.82,0.13,77,0.14,155.88,31,46,24,11,27,1
3,0,0,2,2,1,15,23.6,6.3,936.67,0.05,35,0.16,52.04,14,21,10,9,22,0
3,0,0,2,2,1,15,23.6,6.3,936.67,0.05,35,0.16,52.04,14,21,10,9,22,0
3,0,0,2,2,1,13,20.85,6,750.59,0.04,30,0.17,41.7,12,18,9,9,20,0
13,0,0,7,6,1,43,43.58,12.05,6323.86,0.18,105,0.08,351.33,53,52,22,10,47,1
13,0,0,7,6,1,44,45.58,12.17,6755.1,0.18,110,0.08,375.28,56,54,23,10,49,1
5,0,3,3,3,1,12,20.92,11.55,2790.22,0.08,55,0.09,155.01,21,34,10,11,21,0
1,0,0,1,1,1,4,16.73,3,150.57,0.02,14,0.33,8.36,6,8,6,6,7,1
11,0,0,6,6,5,26,31.23,14.63,6679.22,0.15,95,0.07,371.07,39,56,16,12,31,0
13,0,0,7,7,3,44,46.71,19.69,18105.81,0.31,174,0.05,1005.88,63,111,24,15,52,0
1,0,0,1,1,1,3,12.18,3,109.62,0.01,11,0.33,6.09,4,7,4,6,6,0
1,0,0,1,1,1,2,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,5,0
1,0,0,1,1,1,3,16.73,3,150.57,0.02,14,0.33,8.36,6,8,6,6,7,0
1,0,0,1,1,1,10,33.17,5.25,914.37,0.06,41,0.19,50.8,18,23,12,7,18,0
7,0,0,4,4,1,52,58.78,18.5,20116.66,0.36,198,0.05,1117.59,74,124,30,15,57,1
23,0,4,12,12,5,55,45.08,20.45,18860.59,0.31,177,0.05,1047.81,60,117,22,15,66,1
3,0,0,2,2,1,7,21.02,6.22,813.86,0.04,32,0.16,45.21,14,18,9,8,13,0
25,0,3,13,13,8,44,35.44,20.13,14362.87,0.24,138,0.05,797.94,45,93,19,17,51,0
1,0,0,1,1,1,8,28,3,252,0.03,21,0.33,14,10,11,10,6,15,0
1,0,0,1,1,1,2,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,5,4,0
3,0,0,2,2,1,6,21.02,6.22,813.86,0.04,32,0.16,45.21,14,18,9,8,12,0
25,0,3,13,13,8,44,35.44,20.13,14362.87,0.24,138,0.05,797.94,45,93,19,17,51,1
1,0,0,1,1,1,8,28,3,252,0.03,21,0.33,14,10,11,10,6,15,0
1,0,0,1,1,1,2,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,5,4,0
35,0,8,18,18,10,124,83.5,27.6,63607.25,0.77,376,0.04,3533.74,138,238,50,20,140,1
3,0,0,2,2,1,7,21.02,6.22,813.86,0.04,32,0.16,45.21,14,18,9,8,13,0
25,0,3,13,13,8,44,35.44,20.13,14362.87,0.24,138,0.05,797.94,45,93,19,17,51,0
1,0,0,1,1,1,8,28,3,252,0.03,21,0.33,14,10,11,10,6,15,0
1,0,0,1,1,1,2,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,5,4,0
23,0,7,12,12,7,97,63.6,25.9,42656.7,0.55,280,0.04,2369.82,101,179,39,20,112,0
1,0,2,1,1,1,7,21.07,5.63,666.77,0.04,29,0.18,37.04,10,19,8,9,14,1
7,0,0,4,4,1,27,50.04,12.04,7254.53,0.2,114,0.08,403.03,43,71,25,14,33,0
7,0,0,4,4,1,26,49.72,11.02,6040.05,0.18,106,0.09,335.56,39,67,23,13,33,0
7,0,0,4,4,3,33,46.32,13.62,8591.51,0.21,124,0.07,477.31,44,80,21,13,38,0
5,0,0,3,3,1,29,46.62,10.42,5062.36,0.16,99,0.1,281.24,36,63,19,11,34,0
1,0,1,1,1,1,5,19.46,4.5,394.06,0.03,23,0.22,21.89,9,14,7,7,9,0
9,0,0,5,5,4,28,29.87,16.71,8344.83,0.17,105,0.06,463.6,36,69,14,13,34,0
3,0,0,2,2,1,18,38.52,8.74,2939.56,0.11,70,0.11,163.31,27,43,17,11,24,0
5,0,0,3,3,1,25,32.82,9.17,2757.59,0.1,64,0.11,153.2,25,39,15,11,29,1
5,0,0,3,3,1,24,32.82,9.17,2757.59,0.1,64,0.11,153.2,25,39,15,11,29,0
3,0,0,2,2,1,14,17.28,8.33,1200,0.05,36,0.12,66.67,10,26,6,10,17,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,3,0
1,0,0,1,1,1,4,19.37,2.5,121.08,0.02,14,0.4,6.73,6,8,6,5,6,1
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,3,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,3,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,3,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,3,0
1,0,0,1,1,1,9,26.79,5.25,738.4,0.05,36,0.19,41.02,12,24,8,7,12,1
1,0,0,1,1,1,8,26.11,5.06,667.33,0.04,33,0.2,37.07,13,20,9,7,12,0
13,0,6,7,7,1,69,68.37,21.91,32835.61,0.5,247,0.05,1824.2,103,144,47,20,93,1
1,0,0,1,1,1,14,62.53,5.9,2180.08,0.12,76,0.17,121.12,31,45,21,8,20,0
1,0,0,1,1,1,2,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,5,0
3,0,0,2,2,1,22,44.55,8.64,3327.5,0.13,77,0.12,184.86,33,44,21,11,28,0
1,0,0,1,1,1,10,40.76,3.23,425.45,0.04,31,0.31,23.64,14,17,13,6,18,0
1,0,0,1,1,1,5,20.16,2.92,171.53,0.02,17,0.34,9.53,7,10,6,5,10,0
1,0,0,1,1,1,6,17.92,4,286.8,0.02,20,0.25,15.93,8,12,6,6,8,0
1,0,0,1,1,1,2,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,5,0
5,0,0,3,3,1,20,65.97,9.4,5829.1,0.21,115,0.11,323.84,47,68,30,12,32,0
1,0,0,1,1,1,13,51.76,3.19,525.93,0.05,37,0.31,29.22,17,20,16,6,23,0
1,0,0,1,1,1,13,46.22,3.72,639.24,0.06,38,0.27,35.51,17,21,16,7,23,0
7,0,0,4,4,1,25,44.45,9.47,3989.43,0.14,85,0.11,221.64,30,55,19,12,31,0
7,0,0,4,4,1,35,48.52,13,8199.5,0.21,122,0.08,455.53,46,76,23,13,40,0
1,0,0,1,1,1,2,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,5,0
1,0,0,1,1,1,12,48.95,5.88,1693.64,0.1,62,0.17,94.09,25,37,17,8,16,0
9,0,0,5,4,1,24,33.51,14.87,7408.8,0.17,93,0.07,411.6,38,55,23,18,28,0
1,0,0,1,1,1,8,33.72,3.27,361.18,0.04,27,0.31,20.07,12,15,11,6,14,0
7,0,0,4,4,1,24,37.72,9.53,3425.73,0.12,74,0.1,190.32,27,47,17,12,30,0
5,0,0,3,3,1,21,32.84,7.07,1641.93,0.08,50,0.14,91.22,18,32,14,11,24,0
1,0,0,1,1,1,6,14.26,2,57.06,0.01,9,0.5,3.17,5,4,5,4,9,0
1,0,0,1,1,1,2,8,1,8,0,4,1,0.44,2,2,2,2,3,0
23,0,2,12,12,6,97,137.08,18,44415.05,0.82,382,0.06,2467.5,140,242,70,18,116,1
1,0,0,1,1,1,2,8,1,8,0,4,1,0.44,2,2,2,2,3,0
1,0,0,1,1,1,5,16,0.5,4,0,4,2,0.22,3,1,3,1,8,0
1,0,0,1,1,1,5,16,0.5,4,0,4,2,0.22,3,1,3,1,8,0
6,0,0,4,4,1,35,132.09,7.78,7990.75,0.34,186,0.13,443.93,56,130,36,10,37,0
1,0,0,1,1,1,24,101.02,4.9,2425.5,0.17,99,0.2,134.75,35,64,25,7,29,1
13,0,0,7,7,1,30,36.49,16,9342.72,0.19,119,0.06,519.03,48,71,18,12,38,1
3,0,0,2,2,1,13,51.49,5.41,1507.89,0.09,60,0.18,83.77,23,37,17,8,15,0
31,0,7,16,13,11,101,69.24,29.65,60862.61,0.68,322,0.03,3381.26,130,192,57,26,132,1
1,0,0,1,1,1,2,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,5,0
1,0,0,1,1,1,6,17.92,4,286.8,0.02,20,0.25,15.93,8,12,6,6,8,0
1,0,0,1,1,1,17,77.55,6.67,3446.62,0.17,100,0.15,191.48,40,60,27,9,25,0
1,0,0,1,1,1,12,48.04,3.2,491.94,0.05,35,0.31,27.33,16,19,15,6,22,0
7,0,0,4,4,1,25,44.45,9.47,3989.43,0.14,85,0.11,221.64,30,55,19,12,32,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
3,0,0,2,2,1,15,20.85,9.45,1864,0.07,43,0.11,103.56,16,27,11,13,18,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
5,0,0,3,3,1,13,33.04,8.08,2155.65,0.09,59,0.12,119.76,21,38,13,10,16,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
7,0,0,4,4,1,15,13.45,16.71,3756.37,0.07,52,0.06,208.69,18,34,7,13,19,0
7,0,0,4,4,1,17,18.76,14.95,4192.89,0.09,62,0.07,232.94,23,39,10,13,19,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,6,16.32,4.67,355.35,0.03,20,0.21,19.74,7,13,6,8,9,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,1,0
1,0,0,1,1,1,8,27.26,5.2,737.24,0.05,34,0.19,40.96,13,21,10,8,12,0
1,0,0,1,1,1,6,33.72,3.27,361.18,0.04,27,0.31,20.07,12,15,11,6,12,0
7,0,0,4,4,1,24,35.53,11.79,4935.43,0.14,81,0.08,274.19,33,48,21,15,26,1
1,0,0,1,1,1,8,27.26,5.2,737.24,0.05,34,0.19,40.96,13,21,10,8,12,0
1,0,0,1,1,1,6,33.72,3.27,361.18,0.04,27,0.31,20.07,12,15,11,6,12,0
31,0,0,16,13,10,95,59.66,33.33,66290.05,0.66,334,0.03,3682.78,140,194,42,20,112,1
9,0,1,5,4,1,48,74.95,13.19,13042.34,0.33,178,0.08,724.57,69,109,34,13,56,1
1,0,0,1,1,1,2,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,5,0
1,0,0,1,1,1,14,58.93,6.2,2265.23,0.12,76,0.16,125.85,31,45,20,8,21,1
1,0,0,1,1,1,11,44.37,3.21,458.43,0.05,33,0.31,25.47,15,18,14,6,20,0
1,0,0,1,1,1,5,20.16,2.92,171.53,0.02,17,0.34,9.53,7,10,6,5,10,0
11,0,0,6,5,5,30,26.93,18.9,9619.48,0.17,95,0.05,534.42,36,59,20,21,43,1
7,0,0,4,1,1,22,23.68,11.42,3090.09,0.09,59,0.09,171.67,27,32,13,11,28,0
33,0,35,17,16,12,114,56.51,35.6,71598.78,0.67,334,0.03,3977.71,130,204,42,23,162,1
11,1,0,6,4,3,43,42.1,25.33,27017.88,0.36,174,0.04,1500.99,76,98,42,28,55,0
1,0,1,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,5,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
3,0,0,2,2,1,8,16.68,6.87,788.52,0.04,27,0.15,43.81,10,17,8,11,12,0
42,0,4,22,16,6,130,101.78,29.75,90061.35,1.01,463,0.03,5003.41,192,271,71,22,152,1
1,0,0,1,1,1,8,32.53,4.9,781.11,0.05,39,0.2,43.4,14,25,10,7,12,0
1,0,0,1,1,1,6,33.72,3.27,361.18,0.04,27,0.31,20.07,12,15,11,6,12,0
1,0,0,1,1,1,11,41.07,5.43,1210.42,0.07,50,0.18,67.25,19,31,14,8,15,0
3,0,0,2,2,1,8,14.28,6.67,634.56,0.03,25,0.15,35.25,10,15,6,8,12,0
1,0,0,1,1,1,4,14.99,3,134.92,0.01,13,0.33,7.5,5,8,5,6,6,0
7,0,0,4,4,1,21,42.94,8.68,3238.55,0.12,76,0.12,179.92,30,46,19,11,25,1
3,0,0,2,2,1,11,24.97,6.25,975.5,0.05,35,0.16,54.19,15,20,12,10,14,0
7,0,0,4,2,1,10,20.27,9.82,1954.18,0.07,44,0.1,108.57,18,26,11,12,12,1
9,0,0,5,5,1,20,25.72,14.5,5407.39,0.12,76,0.07,300.41,29,47,15,15,23,0
21,0,7,11,11,1,60,67.96,19.4,25571.05,0.44,227,0.05,1420.61,89,138,39,17,78,1
1,0,0,1,1,1,2,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,5,0
1,0,0,1,1,1,13,55.66,5.89,1933.99,0.11,69,0.17,107.44,28,41,19,8,18,0
1,0,0,1,1,1,8,16.5,6,593.95,0.03,26,0.17,33,9,17,6,8,11,1
1,0,0,1,1,1,9,37.21,3.25,393.02,0.04,29,0.31,21.83,13,16,12,6,16,0
1,0,0,1,1,1,5,20.16,2.92,171.53,0.02,17,0.34,9.53,7,10,6,5,10,0
1,0,0,1,1,1,5,12.65,4.38,242.16,0.02,16,0.23,13.45,5,11,4,7,8,0
3,0,0,2,2,1,21,44.72,7.15,2284.41,0.11,68,0.14,126.91,27,41,17,9,26,1
1,0,0,1,1,1,2,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,5,0
1,0,0,1,1,1,12,48.95,5.88,1693.64,0.1,62,0.17,94.09,25,37,17,8,16,0
1,0,0,1,1,1,8,33.72,3.27,361.18,0.04,27,0.31,20.07,12,15,11,6,14,0
1,0,0,1,1,1,5,20.16,2.92,171.53,0.02,17,0.34,9.53,7,10,6,5,10,0
7,0,1,4,4,3,29,26.52,14.5,5576.53,0.13,80,0.07,309.81,29,51,14,14,38,0
1,0,0,1,1,1,13,54.15,5.56,1671.27,0.1,64,0.18,92.85,25,39,18,8,18,0
1,0,0,1,1,1,6,37.21,3.25,393.02,0.04,29,0.31,21.83,13,16,12,6,13,0
1,0,0,1,1,1,10,39.43,5.43,1162,0.07,48,0.18,64.56,19,29,14,8,15,0
1,0,0,1,1,1,9,37.21,3.25,393.02,0.04,29,0.31,21.83,13,16,12,6,16,0
1,0,0,1,1,1,8,23,4,368,0.03,23,0.25,20.44,8,15,8,8,14,0
9,0,3,5,4,3,25,39.13,10.61,4401.18,0.14,83,0.09,244.51,31,52,19,13,35,1
5,0,0,3,3,1,12,16.5,6.3,654.97,0.03,29,0.16,36.39,9,20,5,7,14,0
21,0,4,11,11,1,65,51.83,28.95,43431.19,0.5,254,0.03,2412.84,100,154,38,22,84,1
21,0,2,11,11,1,66,57.05,28.71,47016.12,0.55,274,0.03,2612.01,107,167,41,22,80,1
15,0,2,8,8,1,52,43.95,24.33,26025.75,0.36,185,0.04,1445.88,73,112,33,22,63,1
1,0,0,1,1,1,6,24.35,4.81,564.06,0.04,30,0.21,31.34,11,19,8,7,10,0
1,0,0,1,1,1,8,24.76,5.78,826.58,0.05,35,0.17,45.92,13,22,9,8,13,0
1,0,0,1,1,1,7,20.56,5,513.99,0.03,27,0.2,28.56,10,17,7,7,11,0
3,0,0,2,2,1,5,6.67,4.5,135,0.01,10,0.22,7.5,3,7,2,6,7,0
5,0,0,3,3,1,9,19.93,2.5,124.57,0.02,15,0.4,6.92,5,10,5,5,12,1
3,0,0,2,2,1,8,6.82,12.83,1123.8,0.03,23,0.08,62.43,7,16,3,11,10,1
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,4,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,3,0
1,0,0,1,1,1,2,13.5,2,54,0.01,9,0.5,3,4,5,4,4,4,0
1,0,0,1,1,1,2,13.5,2,54,0.01,9,0.5,3,4,5,4,4,4,0
1,0,0,1,1,1,2,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,4,0
1,0,0,1,1,1,2,13.5,2,54,0.01,9,0.5,3,4,5,4,4,4,0
1,0,0,1,1,1,4,23.07,4.13,392.63,0.03,25,0.24,21.81,11,14,8,6,7,0
1,0,0,1,1,1,2,13.5,2,54,0.01,9,0.5,3,4,5,4,4,4,0
1,0,0,1,1,1,5,24.92,4.13,424.04,0.03,27,0.24,23.56,11,16,8,6,8,0
1,0,0,1,1,1,5,23.69,4.5,479.73,0.04,28,0.22,26.65,12,16,8,6,8,0
3,0,0,2,1,1,6,23.08,5.6,723.9,0.04,31,0.18,40.22,14,17,10,8,9,1
1,0,0,1,1,1,5,23.69,4.5,479.73,0.04,28,0.22,26.65,12,16,8,6,8,0
11,0,3,6,6,1,37,20.7,20.67,8842.33,0.14,89,0.05,491.24,31,58,12,16,45,0
3,0,1,2,2,1,11,33.6,5.67,1078.92,0.06,41,0.18,59.94,17,24,15,10,19,0
3,0,0,2,2,1,5,12.85,3.5,157.4,0.01,13,0.29,8.74,4,9,4,7,7,0
3,0,0,2,2,1,5,13.29,3,119.59,0.01,12,0.33,6.64,4,8,4,6,7,0
3,0,0,2,2,1,5,12.85,3.5,157.4,0.01,13,0.29,8.74,4,9,4,7,7,0
3,0,0,2,2,1,5,13.29,3,119.59,0.01,12,0.33,6.64,4,8,4,6,7,0
9,0,1,5,4,1,29,22.01,20.4,9158.6,0.15,89,0.05,508.81,34,55,15,18,35,1
5,0,0,2,2,1,17,16.67,9.75,1584.53,0.05,37,0.1,88.03,12,25,8,13,19,1
17,0,8,12,9,1,53,37.59,19.71,14609.41,0.25,130,0.05,811.63,46,84,28,24,73,0
